Request id,Pickup point,Drop point,Request timestamp,Start timestamp,Drop timestamp,Trip Cost,Extra Tip,Driver id,Trip Status,Ride Type,Payment Method,Weather
4557,KR Puram Railway Station,Kormangala Police Station,2021-07-13 5:34:59,2021-07-13 5:37:10,2021-07-13 5:51:59,214.75,25,38,Trip Completed,UberX,Cash,Clear
4558,Koramangala Boho Street,Church Street,2021-07-13 5:35:41,2021-07-13 5:35:56,2021-07-13 6:14:41,92.63,25,37,Trip Completed,UberXL,Cash,Clear
4559,KR Puram Railway Station,Brigade Road,2021-07-13 5:35:47,,,0,0,,No Cars Available,UberX,,Clear
4560,Brigade Road,Phoenix Marketcity,2021-07-13 5:36:09,,,0,0,33,Trip Cancelled,UberXL,,Rainy
4561,Phoenix Marketcity,Bangalore City Railway Station,2021-07-13 5:36:44,2021-07-13 5:44:27,2021-07-13 7:22:44,231.63,25,4,Trip Completed,UberGo,Card,Clear
4562,ISKCON Temple,Cubbon Park,2021-07-13 5:37:28,,,0,0,66,Trip Cancelled,UberXL,,Cloudy
4563,KR Puram Railway Station,Ejipura,2021-07-13 5:37:47,2021-07-13 5:50:24,2021-07-13 6:14:47,196.88,25,62,Trip Completed,UberX,Cash,Clear
4564,BTM Layout,Kempegowda International Airport (KIAL),2021-07-13 5:38:59,2021-07-13 5:52:41,2021-07-13 6:08:59,1750.01,100,42,Trip Completed,UberGo,Card,Rainy
4565,Kormangala Police Station,Electronic City,2021-07-13 5:39:10,2021-07-13 5:48:52,2021-07-13 7:11:10,194.63,25,16,Trip Completed,UberGo,Card,Clear
4566,Embassy Tech Village,Ejipura,2021-07-13 5:39:33,2021-07-13 5:53:32,2021-07-13 6:34:33,444.69,25,20,Trip Completed,UberGo,UPI,Rainy
4567,Lalbagh Botanical Garden,Electronic City,2021-07-13 5:41:13,2021-07-13 5:53:38,2021-07-13 7:20:13,729.41,25,25,Trip Completed,UberXL,Card,Rainy
4568,MG Road,Indiranagar,2021-07-13 5:41:33,2021-07-13 5:54:46,2021-07-13 6:41:33,72.38,25,10,Trip Completed,UberX,Cash,Cloudy
4569,Bangalore City Railway Station,Orion Mall,2021-07-13 5:41:43,2021-07-13 5:45:40,2021-07-13 6:03:43,90.75,25,18,Trip Completed,UberGo,Card,Clear
4570,MG Road,BTM Layout,2021-07-13 5:41:43,2021-07-13 5:56:07,2021-07-13 6:04:43,115.88,0,48,Trip Completed,UberGo,Cash,Clear
4571,Bangalore City Railway Station,Orion Mall,2021-07-13 5:42:33,2021-07-13 5:52:20,2021-07-13 7:26:33,90.75,25,27,Trip Completed,UberGo,UPI,Clear
4572,Brigade Road,Indiranagar,2021-07-13 5:43:57,,,0,0,,No Cars Available,UberXL,,Cloudy
4573,Majestic Bus Station,Embassy Tech Village,2021-07-13 5:44:24,,,0,0,,No Cars Available,UberXL,,Cloudy
4574,Manyata Tech Park,HSR Layout,2021-07-13 5:44:44,2021-07-13 5:52:27,2021-07-13 7:30:44,1101.2,40,63,Trip Completed,UberX,UPI,Rainy
4575,Orion Mall,Lalbagh Botanical Garden,2021-07-13 5:45:19,2021-07-13 5:53:36,2021-07-13 6:02:19,477.09,25,19,Trip Completed,UberXL,Card,Rainy
4576,MG Road,Indiranagar,2021-07-13 5:45:59,,,0,0,,No Cars Available,UberGo,,Rainy
4577,UB City,Embassy Tech Village,2021-07-13 5:46:42,2021-07-13 6:01:28,2021-07-13 6:28:42,231.63,25,44,Trip Completed,UberX,UPI,Cloudy
4578,HSR Layout,Kempegowda International Airport (KIAL),2021-07-13 5:48:58,2021-07-13 5:55:42,2021-07-13 7:12:58,681,80,22,Trip Completed,UberGo,Card,Cloudy
4579,Manyata Tech Park,MG Road,2021-07-13 5:49:52,2021-07-13 6:04:47,2021-07-13 6:49:52,158.75,25,19,Trip Completed,UberGo,Card,Cloudy
4580,Bangalore Palace,Majestic Bus Station,2021-07-13 5:49:57,2021-07-13 5:50:35,2021-07-13 6:22:57,214.25,25,21,Trip Completed,UberXL,UPI,Rainy
4581,Electronic City,MG Road,2021-07-13 5:50:09,2021-07-13 5:56:04,2021-07-13 6:10:09,246,25,39,Trip Completed,UberX,UPI,Cloudy
4582,Church Street,Embassy Tech Village,2021-07-13 5:50:50,2021-07-13 6:05:48,2021-07-13 6:18:50,692.15,25,17,Trip Completed,UberXL,Card,Rainy
4583,Whitefield,Majestic Bus Station,2021-07-13 5:52:52,,,0,0,64,Trip Cancelled,UberXL,,Rainy
4584,Electronic City,Lalbagh Botanical Garden,2021-07-13 5:53:33,,,0,0,90,Trip Cancelled,UberX,,Clear
4585,Electronic City,Ejipura,2021-07-13 5:53:50,2021-07-13 5:54:30,2021-07-13 7:50:50,198.13,25,3,Trip Completed,UberGo,UPI,Clear
4586,Lalbagh Botanical Garden,Electronic City,2021-07-13 5:54:23,,,0,0,,No Cars Available,UberGo,,Clear
4587,Cubbon Park,Whitefield,2021-07-13 5:54:41,2021-07-13 5:55:06,2021-07-13 6:55:41,877.23,25,16,Trip Completed,UberX,Cash,Rainy
4588,Ejipura,Kempegowda International Airport (KIAL),2021-07-13 5:54:44,2021-07-13 5:58:57,2021-07-13 7:05:44,525.5,40,34,Trip Completed,UberGo,Card,Clear
4589,Kormangala Police Station,Cubbon Park,2021-07-13 5:54:55,2021-07-13 5:56:01,2021-07-13 6:19:55,128.38,0,4,Trip Completed,UberX,UPI,Clear
4590,Whitefield,Brigade Road,2021-07-13 5:55:20,2021-07-13 6:08:35,2021-07-13 6:47:20,243.38,25,25,Trip Completed,UberX,Card,Clear
4591,Orion Mall,ISKCON Temple,2021-07-13 5:55:28,2021-07-13 5:59:27,2021-07-13 6:56:28,45,0,56,Trip Completed,UberXL,UPI,Cloudy
4592,Lalbagh Botanical Garden,UB City,2021-07-13 5:55:36,2021-07-13 6:09:57,2021-07-13 7:50:36,263.25,25,46,Trip Completed,UberX,UPI,Rainy
4593,Phoenix Marketcity,Kempegowda International Airport (KIAL),2021-07-13 5:55:54,,,0,0,63,Trip Cancelled,UberXL,,Clear
4594,UB City,Majestic Bus Station,2021-07-13 5:57:46,2021-07-13 6:05:19,2021-07-13 6:48:46,69.38,25,3,Trip Completed,UberGo,UPI,Cloudy
4595,Cubbon Park,Bangalore Palace,2021-07-13 5:58:31,,,0,0,,Trip Cancelled,UberGo,,Cloudy
4596,UB City,Koramangala Boho Street,2021-07-13 5:58:33,2021-07-13 6:09:35,2021-07-13 7:31:33,99.5,25,33,Trip Completed,UberGo,Cash,Cloudy
4597,Church Street,Kormangala Police Station,2021-07-13 5:59:39,2021-07-13 5:59:44,2021-07-13 7:36:39,86.13,25,15,Trip Completed,UberGo,Cash,Clear
4598,Manyata Tech Park,Church Street,2021-07-13 5:59:51,2021-07-13 6:11:03,2021-07-13 7:49:51,194.88,25,42,Trip Completed,UberXL,Cash,Cloudy
4599,MG Road,Kormangala Police Station,2021-07-13 5:59:51,2021-07-13 6:08:56,2021-07-13 7:52:51,289.17,25,20,Trip Completed,UberGo,Cash,Rainy
4600,UB City,Lalbagh Botanical Garden,2021-07-13 5:59:57,2021-07-13 6:05:28,2021-07-13 6:19:57,77.75,25,32,Trip Completed,UberX,UPI,Cloudy
4601,Orion Mall,Phoenix Marketcity,2021-07-13 6:00:19,2021-07-13 6:12:07,2021-07-13 6:34:19,310.5,40,2,Trip Completed,UberX,Card,Cloudy
4602,Brigade Road,Whitefield,2021-07-13 6:00:28,2021-07-13 6:14:55,2021-07-13 7:51:28,248.5,25,20,Trip Completed,UberX,UPI,Cloudy
4603,HSR Layout,Electronic City,2021-07-13 6:01:11,,,0,0,,Trip Cancelled,UberXL,,Cloudy
4604,BTM Layout,KR Puram Railway Station,2021-07-13 6:01:35,2021-07-13 6:03:54,2021-07-13 7:26:35,1115.37,40,32,Trip Completed,UberGo,UPI,Rainy
4605,Electronic City,HSR Layout,2021-07-13 6:01:37,2021-07-13 6:12:25,2021-07-13 7:23:37,188.63,25,24,Trip Completed,UberGo,Card,Clear
4606,Koramangala Boho Street,Bangalore Palace,2021-07-13 6:01:55,2021-07-13 6:05:49,2021-07-13 6:53:55,422.01,25,23,Trip Completed,UberGo,Cash,Rainy
4607,Indiranagar,Electronic City,2021-07-13 6:02:04,2021-07-13 6:08:38,2021-07-13 7:24:04,859.41,25,9,Trip Completed,UberXL,UPI,Rainy
4608,Whitefield,Kormangala Police Station,2021-07-13 6:04:20,2021-07-13 6:18:32,2021-07-13 7:57:20,240.13,25,32,Trip Completed,UberX,UPI,Clear
4609,Bangalore City Railway Station,Brigade Road,2021-07-13 6:04:24,2021-07-13 6:04:59,2021-07-13 8:00:24,99.25,25,50,Trip Completed,UberX,Cash,Cloudy
4610,Ejipura,Majestic Bus Station,2021-07-13 6:05:43,2021-07-13 6:15:00,2021-07-13 7:24:43,140.88,0,21,Trip Completed,UberGo,UPI,Clear
4611,Bangalore City Railway Station,Kormangala Police Station,2021-07-13 6:07:12,2021-07-13 6:20:59,2021-07-13 7:03:12,144.75,0,38,Trip Completed,UberX,Card,Clear
4612,Whitefield,Orion Mall,2021-07-13 6:08:41,2021-07-13 6:13:02,2021-07-13 7:47:41,1357.56,0,7,Trip Completed,UberX,UPI,Rainy
4613,Kempegowda International Airport (KIAL),Phoenix Marketcity,2021-07-13 6:09:39,,,0,0,,No Cars Available,UberXL,,Clear
4614,BTM Layout,Majestic Bus Station,2021-07-13 6:09:40,2021-07-13 6:14:54,2021-07-13 7:18:40,143.75,0,32,Trip Completed,UberXL,Cash,Cloudy
4615,Cubbon Park,Lalbagh Botanical Garden,2021-07-13 6:10:59,2021-07-13 6:22:00,2021-07-13 7:50:59,300.92,25,43,Trip Completed,UberXL,UPI,Rainy
4616,Kormangala Police Station,Kempegowda International Airport (KIAL),2021-07-13 6:12:30,,,0,0,,Trip Cancelled,UberXL,,Cloudy
4617,Bangalore Palace,ISKCON Temple,2021-07-13 6:12:41,2021-07-13 6:15:37,2021-07-13 7:39:41,312.26,25,45,Trip Completed,UberGo,Card,Rainy
4618,Kormangala Police Station,BTM Layout,2021-07-13 6:13:27,2021-07-13 6:15:28,2021-07-13 6:37:27,71.88,25,26,Trip Completed,UberXL,Cash,Cloudy
4619,HSR Layout,Kormangala Police Station,2021-07-13 6:14:46,2021-07-13 6:14:57,2021-07-13 7:53:46,87.13,25,2,Trip Completed,UberX,Cash,Clear
4620,Kormangala Police Station,Electronic City,2021-07-13 6:15:34,2021-07-13 6:22:25,2021-07-13 6:39:34,194.63,25,46,Trip Completed,UberGo,Card,Clear
4621,Kormangala Police Station,Brigade Road,2021-07-13 6:16:45,2021-07-13 6:24:59,2021-07-13 6:56:45,90.13,25,13,Trip Completed,UberX,UPI,Clear
4622,KR Puram Railway Station,Manyata Tech Park,2021-07-13 6:19:03,,,0,0,90,Trip Cancelled,UberX,,Cloudy
4623,Bangalore City Railway Station,UB City,2021-07-13 6:19:51,2021-07-13 6:20:04,2021-07-13 6:49:51,289.17,25,30,Trip Completed,UberX,Cash,Rainy
4624,Manyata Tech Park,Church Street,2021-07-13 6:20:10,,,0,0,,Trip Cancelled,UberXL,,Rainy
4625,Bangalore Palace,KR Puram Railway Station,2021-07-13 6:20:39,2021-07-13 6:23:02,2021-07-13 7:55:39,699.03,25,6,Trip Completed,UberXL,UPI,Rainy
4626,Brigade Road,Lalbagh Botanical Garden,2021-07-13 6:20:53,2021-07-13 6:31:22,2021-07-13 7:58:53,71.5,25,58,Trip Completed,UberGo,Cash,Clear
4627,BTM Layout,Majestic Bus Station,2021-07-13 6:21:43,2021-07-13 6:33:17,2021-07-13 6:55:43,143.75,0,44,Trip Completed,UberGo,UPI,Cloudy
4628,Bangalore Palace,Ejipura,2021-07-13 6:21:57,2021-07-13 6:27:57,2021-07-13 6:45:57,571.05,25,18,Trip Completed,UberXL,Cash,Rainy
4629,Indiranagar,Electronic City,2021-07-13 6:22:21,,,0,0,37,Trip Cancelled,UberX,,Cloudy
4630,Manyata Tech Park,Lalbagh Botanical Garden,2021-07-13 6:23:23,2021-07-13 6:27:31,2021-07-13 7:11:23,723.74,25,18,Trip Completed,UberGo,UPI,Rainy
4631,Cubbon Park,Embassy Tech Village,2021-07-13 6:25:15,,,0,0,40,Trip Cancelled,UberXL,,Clear
4632,ISKCON Temple,Koramangala Boho Street,2021-07-13 6:25:47,,,0,0,,No Cars Available,UberXL,,Cloudy
4633,Phoenix Marketcity,Bangalore Palace,2021-07-13 6:26:18,,,0,0,36,Trip Cancelled,UberXL,,Rainy
4634,Kempegowda International Airport (KIAL),Manyata Tech Park,2021-07-13 6:26:22,,,0,0,,Trip Cancelled,UberX,,Rainy
4635,Church Street,Manyata Tech Park,2021-07-13 6:26:50,2021-07-13 6:29:25,2021-07-13 8:01:50,502.2,25,45,Trip Completed,UberXL,Cash,Rainy
4636,Indiranagar,ISKCON Temple,2021-07-13 6:27:11,,,0,0,4,Trip Cancelled,UberXL,,Rainy
4637,Kempegowda International Airport (KIAL),Bangalore Palace,2021-07-13 6:27:38,2021-07-13 6:33:11,2021-07-13 7:04:38,400.13,40,45,Trip Completed,UberXL,UPI,Clear
4638,Lalbagh Botanical Garden,Indiranagar,2021-07-13 6:28:03,,,0,0,27,Trip Cancelled,UberXL,,Rainy
4639,Phoenix Marketcity,Cubbon Park,2021-07-13 6:28:12,2021-07-13 6:28:32,2021-07-13 7:09:12,663.39,25,24,Trip Completed,UberGo,Cash,Rainy
4640,HSR Layout,Church Street,2021-07-13 6:28:33,2021-07-13 6:33:19,2021-07-13 7:10:33,149,0,44,Trip Completed,UberGo,UPI,Clear
4641,Electronic City,ISKCON Temple,2021-07-13 6:28:41,2021-07-13 6:43:23,2021-07-13 8:13:41,1149.39,40,44,Trip Completed,UberXL,Card,Rainy
4642,Kormangala Police Station,Lalbagh Botanical Garden,2021-07-13 6:28:49,2021-07-13 6:41:25,2021-07-13 7:46:49,87.5,25,9,Trip Completed,UberX,Card,Cloudy
4643,ISKCON Temple,Koramangala Boho Street,2021-07-13 6:30:08,2021-07-13 6:30:09,2021-07-13 7:37:08,207.5,25,26,Trip Completed,UberGo,Card,Cloudy
4644,Orion Mall,Ejipura,2021-07-13 6:31:03,2021-07-13 6:34:54,2021-07-13 7:35:03,724.14,25,1,Trip Completed,UberXL,Card,Rainy
4645,MG Road,Lalbagh Botanical Garden,2021-07-13 6:31:22,2021-07-13 6:35:48,2021-07-13 7:42:22,79.38,25,49,Trip Completed,UberGo,Card,Clear
4646,Kormangala Police Station,HSR Layout,2021-07-13 6:33:04,2021-07-13 6:42:02,2021-07-13 7:51:04,97.75,25,19,Trip Completed,UberGo,UPI,Clear
4647,BTM Layout,Kempegowda International Airport (KIAL),2021-07-13 6:33:43,2021-07-13 6:38:47,2021-07-13 7:51:43,540.13,40,9,Trip Completed,UberX,UPI,Clear
4648,Bangalore Palace,Kempegowda International Airport (KIAL),2021-07-13 6:34:13,2021-07-13 6:48:26,2021-07-13 8:04:13,1312.61,40,26,Trip Completed,UberXL,Card,Rainy
4649,Kormangala Police Station,Church Street,2021-07-13 6:34:48,2021-07-13 6:43:09,2021-07-13 7:02:48,303.35,25,15,Trip Completed,UberXL,UPI,Rainy
4650,Whitefield,Kempegowda International Airport (KIAL),2021-07-13 6:35:21,2021-07-13 6:41:07,2021-07-13 7:44:21,467.5,0,12,Trip Completed,UberX,UPI,Cloudy
4651,Phoenix Marketcity,Cubbon Park,2021-07-13 6:35:59,,,0,0,69,Trip Cancelled,UberX,,Clear
4652,Orion Mall,Kempegowda International Airport (KIAL),2021-07-13 6:37:29,2021-07-13 6:44:54,2021-07-13 7:29:29,1382.67,40,34,Trip Completed,UberXL,UPI,Rainy
4653,Majestic Bus Station,KR Puram Railway Station,2021-07-13 6:39:09,2021-07-13 6:46:06,2021-07-13 8:10:09,839.16,25,7,Trip Completed,UberXL,UPI,Rainy
4654,UB City,KR Puram Railway Station,2021-07-13 6:39:27,2021-07-13 6:49:00,2021-07-13 7:07:27,666.63,25,21,Trip Completed,UberX,UPI,Rainy
4655,Indiranagar,UB City,2021-07-13 6:39:32,,,0,0,,No Cars Available,UberGo,,Clear
4656,Cubbon Park,Ejipura,2021-07-13 6:40:10,2021-07-13 6:41:27,2021-07-13 8:00:10,153.25,0,37,Trip Completed,UberGo,UPI,Clear
4657,Orion Mall,Kormangala Police Station,2021-07-13 6:40:30,2021-07-13 6:50:57,2021-07-13 8:28:30,197.13,25,3,Trip Completed,UberX,Cash,Cloudy
4658,Cubbon Park,MG Road,2021-07-13 6:40:38,,,0,0,36,Trip Cancelled,UberGo,,Clear
4659,Lalbagh Botanical Garden,Ejipura,2021-07-13 6:40:58,2021-07-13 6:43:11,2021-07-13 7:13:58,348.3,0,48,Trip Completed,UberX,Card,Rainy
4660,BTM Layout,Bangalore City Railway Station,2021-07-13 6:41:04,2021-07-13 6:51:54,2021-07-13 8:11:04,160.88,25,19,Trip Completed,UberGo,Cash,Cloudy
4661,Ejipura,Orion Mall,2021-07-13 6:41:50,2021-07-13 6:50:28,2021-07-13 7:56:50,213.5,25,32,Trip Completed,UberGo,Card,Clear
4662,Embassy Tech Village,MG Road,2021-07-13 6:42:12,,,0,0,,No Cars Available,UberXL,,Clear
4663,Koramangala Boho Street,Electronic City,2021-07-13 6:42:13,2021-07-13 6:51:58,2021-07-13 7:21:13,185.13,25,14,Trip Completed,UberXL,Cash,Clear
4664,Electronic City,Phoenix Marketcity,2021-07-13 6:44:03,,,0,0,77,Trip Cancelled,UberGo,,Clear
4665,Majestic Bus Station,Lalbagh Botanical Garden,2021-07-13 6:46:00,2021-07-13 6:50:53,2021-07-13 7:18:00,302.54,25,39,Trip Completed,UberGo,Card,Rainy
4666,Bangalore City Railway Station,Majestic Bus Station,2021-07-13 6:46:08,2021-07-13 6:55:30,2021-07-13 7:51:08,45,0,45,Trip Completed,UberXL,Card,Clear
4667,Indiranagar,Church Street,2021-07-13 6:46:54,2021-07-13 6:54:14,2021-07-13 7:15:54,223.56,25,50,Trip Completed,UberXL,UPI,Rainy
4668,Ejipura,Brigade Road,2021-07-13 6:47:53,2021-07-13 6:48:09,2021-07-13 7:15:53,321.98,25,18,Trip Completed,UberXL,Card,Rainy
4669,Ejipura,Brigade Road,2021-07-13 6:48:48,2021-07-13 6:57:58,2021-07-13 7:35:48,321.98,25,46,Trip Completed,UberX,Cash,Rainy
4670,KR Puram Railway Station,Majestic Bus Station,2021-07-13 6:48:57,2021-07-13 6:52:09,2021-07-13 7:20:57,232.5,25,28,Trip Completed,UberGo,Cash,Cloudy
4671,BTM Layout,Bangalore City Railway Station,2021-07-13 6:50:33,2021-07-13 7:03:11,2021-07-13 7:35:33,521.24,25,50,Trip Completed,UberXL,Card,Rainy
4672,Embassy Tech Village,UB City,2021-07-13 6:50:44,2021-07-13 6:58:31,2021-07-13 7:13:44,218.88,25,47,Trip Completed,UberGo,Card,Clear
4673,Kempegowda International Airport (KIAL),Orion Mall,2021-07-13 6:52:10,,,0,0,,No Cars Available,UberX,,Cloudy
4674,HSR Layout,Whitefield,2021-07-13 6:52:21,2021-07-13 6:56:15,2021-07-13 8:07:21,230.13,25,45,Trip Completed,UberX,UPI,Clear
4675,Majestic Bus Station,Orion Mall,2021-07-13 6:52:35,2021-07-13 6:59:23,2021-07-13 8:41:35,328.86,0,28,Trip Completed,UberXL,Cash,Rainy
4676,Church Street,Kempegowda International Airport (KIAL),2021-07-13 6:53:00,2021-07-13 7:07:41,2021-07-13 7:23:00,448.75,40,43,Trip Completed,UberX,UPI,Clear
4677,Cubbon Park,MG Road,2021-07-13 6:53:25,,,0,0,,No Cars Available,UberGo,,Cloudy
4678,Ejipura,Orion Mall,2021-07-13 6:54:13,2021-07-13 7:07:30,2021-07-13 8:31:13,213.5,25,1,Trip Completed,UberXL,Cash,Cloudy
4679,Church Street,Orion Mall,2021-07-13 6:54:38,,,0,0,,No Cars Available,UberGo,,Clear
4680,Cubbon Park,KR Puram Railway Station,2021-07-13 6:54:58,2021-07-13 6:59:06,2021-07-13 7:53:58,222.38,25,26,Trip Completed,UberGo,Card,Clear
4681,Indiranagar,Bangalore City Railway Station,2021-07-13 6:55:45,2021-07-13 7:00:01,2021-07-13 8:26:45,135.25,0,61,Trip Completed,UberX,Card,Clear
4682,Manyata Tech Park,Embassy Tech Village,2021-07-13 6:56:12,2021-07-13 7:07:50,2021-07-13 8:26:12,261.5,25,1,Trip Completed,UberX,UPI,Cloudy
4683,MG Road,Whitefield,2021-07-13 6:56:35,2021-07-13 6:57:11,2021-07-13 8:09:35,778.82,25,20,Trip Completed,UberX,Card,Rainy
4684,ISKCON Temple,Bangalore Palace,2021-07-13 6:57:15,,,0,0,,Trip Cancelled,UberX,,Clear
4685,Cubbon Park,Church Street,2021-07-13 6:57:56,2021-07-13 7:07:22,2021-07-13 7:17:56,174.96,0,16,Trip Completed,UberX,Cash,Rainy
4686,Manyata Tech Park,Lalbagh Botanical Garden,2021-07-13 6:58:03,,,0,0,,Trip Cancelled,UberXL,,Cloudy
4687,Kempegowda International Airport (KIAL),Brigade Road,2021-07-13 7:03:27,2021-07-13 7:05:18,2021-07-13 8:01:27,451.5,40,21,Trip Completed,UberGo,Card,Clear
4688,Bangalore Palace,Majestic Bus Station,2021-07-13 7:03:54,,,0,0,57,Trip Cancelled,UberGo,,Clear
4689,Whitefield,Lalbagh Botanical Garden,2021-07-13 7:04:21,2021-07-13 7:07:32,2021-07-13 7:35:21,277,25,32,Trip Completed,UberGo,Card,Cloudy
4690,Electronic City,Brigade Road,2021-07-13 7:04:48,2021-07-13 7:17:51,2021-07-13 8:56:48,237.25,25,14,Trip Completed,UberGo,Cash,Clear
4691,Indiranagar,Ejipura,2021-07-13 7:05:11,,,0,0,87,Trip Cancelled,UberX,,Rainy
4692,Koramangala Boho Street,BTM Layout,2021-07-13 7:05:33,2021-07-13 7:18:48,2021-07-13 8:40:33,62.5,25,80,Trip Completed,UberGo,Cash,Cloudy
4693,HSR Layout,Kormangala Police Station,2021-07-13 7:05:55,,,0,0,,Trip Cancelled,UberXL,,Cloudy
4694,Phoenix Marketcity,Bangalore Palace,2021-07-13 7:07:29,2021-07-13 7:10:13,2021-07-13 8:53:29,291.63,25,49,Trip Completed,UberXL,Card,Clear
4695,Whitefield,Church Street,2021-07-13 7:07:32,2021-07-13 7:18:41,2021-07-13 8:49:32,239.75,25,9,Trip Completed,UberGo,UPI,Cloudy
4696,Ejipura,Cubbon Park,2021-07-13 7:08:16,,,0,0,38,Trip Cancelled,UberGo,,Clear
4697,Ejipura,Lalbagh Botanical Garden,2021-07-13 7:08:36,2021-07-13 7:09:38,2021-07-13 9:01:36,107.75,0,25,Trip Completed,UberXL,Card,Clear
4698,Phoenix Marketcity,Manyata Tech Park,2021-07-13 7:09:54,2021-07-13 7:10:33,2021-07-13 8:00:54,180.25,25,14,Trip Completed,UberXL,Card,Cloudy
4699,Kormangala Police Station,Church Street,2021-07-13 7:10:18,2021-07-13 7:11:40,2021-07-13 7:41:18,93.63,25,85,Trip Completed,UberX,Cash,Clear
4700,Majestic Bus Station,Lalbagh Botanical Garden,2021-07-13 7:10:45,2021-07-13 7:15:38,2021-07-13 7:39:45,302.54,25,33,Trip Completed,UberXL,UPI,Rainy
4701,Ejipura,Koramangala Boho Street,2021-07-13 7:10:57,2021-07-13 7:11:58,2021-07-13 8:00:57,145.8,0,26,Trip Completed,UberX,Cash,Rainy
4702,Bangalore City Railway Station,Indiranagar,2021-07-13 7:11:45,2021-07-13 7:17:59,2021-07-13 8:40:45,144.88,0,4,Trip Completed,UberX,Card,Clear
4703,KR Puram Railway Station,Cubbon Park,2021-07-13 7:13:39,,,0,0,,No Cars Available,UberX,,Rainy
4704,Cubbon Park,Brigade Road,2021-07-13 7:13:58,,,0,0,,No Cars Available,UberX,,Clear
4705,Majestic Bus Station,Ejipura,2021-07-13 7:14:14,,,0,0,,No Cars Available,UberX,,Rainy
4706,Kempegowda International Airport (KIAL),MG Road,2021-07-13 7:15:27,2021-07-13 7:16:23,2021-07-13 8:12:27,452.25,40,12,Trip Completed,UberGo,UPI,Cloudy
4707,BTM Layout,Bangalore City Railway Station,2021-07-13 7:15:27,,,0,0,,No Cars Available,UberXL,,Clear
4708,Manyata Tech Park,Bangalore Palace,2021-07-13 7:15:35,2021-07-13 7:25:44,2021-07-13 7:36:35,148.25,0,33,Trip Completed,UberX,Card,Clear
4709,Lalbagh Botanical Garden,Ejipura,2021-07-13 7:16:37,2021-07-13 7:29:07,2021-07-13 7:55:37,107.5,0,10,Trip Completed,UberXL,Card,Clear
4710,MG Road,Electronic City,2021-07-13 7:16:45,2021-07-13 7:20:12,2021-07-13 7:42:45,241.63,25,25,Trip Completed,UberXL,Cash,Clear
4711,BTM Layout,Lalbagh Botanical Garden,2021-07-13 7:17:33,2021-07-13 7:20:23,2021-07-13 8:03:33,93.88,25,40,Trip Completed,UberX,UPI,Clear
4712,Majestic Bus Station,Electronic City,2021-07-13 7:21:15,2021-07-13 7:25:15,2021-07-13 8:51:15,291.63,25,36,Trip Completed,UberGo,Cash,Clear
4713,Lalbagh Botanical Garden,Embassy Tech Village,2021-07-13 7:21:23,2021-07-13 7:30:39,2021-07-13 8:37:23,206.88,25,10,Trip Completed,UberX,Cash,Cloudy
4714,Manyata Tech Park,Embassy Tech Village,2021-07-13 7:21:45,2021-07-13 7:24:16,2021-07-13 8:43:45,261.5,25,75,Trip Completed,UberGo,Cash,Cloudy
4715,Lalbagh Botanical Garden,Koramangala Boho Street,2021-07-13 7:22:01,,,0,0,70,Trip Cancelled,UberXL,,Rainy
4716,MG Road,HSR Layout,2021-07-13 7:22:33,,,0,0,,No Cars Available,UberGo,,Clear
4717,Bangalore City Railway Station,Kormangala Police Station,2021-07-13 7:23:01,,,0,0,,No Cars Available,UberGo,,Rainy
4718,Phoenix Marketcity,UB City,2021-07-13 7:25:48,2021-07-13 7:27:22,2021-07-13 9:00:48,631.8,25,46,Trip Completed,UberGo,Cash,Rainy
4719,MG Road,Church Street,2021-07-13 7:26:03,2021-07-13 7:38:07,2021-07-13 8:39:03,45,0,25,Trip Completed,UberXL,Cash,Cloudy
4720,Majestic Bus Station,Kempegowda International Airport (KIAL),2021-07-13 7:26:36,2021-07-13 7:29:08,2021-07-13 8:01:36,1400.9,40,38,Trip Completed,UberXL,Card,Rainy
4721,Brigade Road,Cubbon Park,2021-07-13 7:27:40,2021-07-13 7:38:22,2021-07-13 8:41:40,61.5,25,20,Trip Completed,UberGo,Cash,Cloudy
4722,Indiranagar,KR Puram Railway Station,2021-07-13 7:27:44,2021-07-13 7:31:12,2021-07-13 8:59:44,457.25,25,5,Trip Completed,UberGo,Card,Rainy
4723,Orion Mall,Manyata Tech Park,2021-07-13 7:28:14,2021-07-13 7:33:22,2021-07-13 8:26:14,173.13,0,4,Trip Completed,UberX,Cash,Clear
4724,MG Road,BTM Layout,2021-07-13 7:28:45,2021-07-13 7:38:20,2021-07-13 9:22:45,375.44,0,39,Trip Completed,UberGo,UPI,Rainy
4725,MG Road,KR Puram Railway Station,2021-07-13 7:29:18,2021-07-13 7:40:43,2021-07-13 8:36:18,185.75,25,5,Trip Completed,UberX,Card,Cloudy
4726,Manyata Tech Park,Koramangala Boho Street,2021-07-13 7:29:44,2021-07-13 7:39:02,2021-07-13 8:16:44,262.63,25,14,Trip Completed,UberGo,Card,Cloudy
4727,Whitefield,Church Street,2021-07-13 7:30:01,,,0,0,26,Trip Cancelled,UberX,,Cloudy
4728,MG Road,KR Puram Railway Station,2021-07-13 7:30:26,,,0,0,,No Cars Available,UberXL,,Rainy
4729,Kormangala Police Station,Brigade Road,2021-07-13 7:31:04,2021-07-13 7:38:26,2021-07-13 7:56:04,292.01,25,19,Trip Completed,UberGo,UPI,Rainy
